ID linked to 4745 data,NewSecId,HomogeneousSectionID,LEN_Gz,LEN_YR,Constant,AADT,MCV,ArtVeh,SP,HSP,MSP,LSP,M_Curve,S_Curve,VS_Curve,Curve,Curve50,L_Ter,Roll_Ter,Mt_Ter,Nlanes,Lwidth,F_W,FW_RS,FW_US,Median,ATLM,M,US,RS,G_NG,Headon,RSMS,RSHS,RSLS,Length,C50RT,LW_RS,LW_US,RD,SW
4421,5616.01,5616,10,100,1,137,6,5,100,1,0,0,1,1,0,1,0,1,1,1,1,3.7,7.8,7.8,0,0,0,0,0,1,G,0,0,1,0,150.3,0,3.7,0,0,0.1
3610,5291,5291,1.3,13,1,3420,64,89,60,0,1,0,1,0,0,1,0,1,0,0,2,3.4,10.2,0,0,1,0,0,0,0,G,0,0,0,0,1.3,0,0,0,0,1.43
2577,4550.02,4550,10,100,1,334,33,23,110,1,0,0,1,0,0,1,0,1,0,0,2,3.5,8.1,8.1,0,0,0,0,0,1,G,0,0,1,0,83.5,0,3.5,0,0,0.52
819,1931,1931,1,10,1,473,8,18,100,1,0,0,1,0,0,1,0,1,0,0,2,3.1,9.2,9.2,0,0,0,0,0,1,G,0,0,1,0,1,0,3.1,0,0,0
886,1990.07,1990,4.8,48,1,180,16,6,100,1,0,0,1,0,0,1,0,1,0,0,2,3.3,9.8,9.8,0,0,0,0,0,1,G,0,0,1,0,64.8,0,3.3,0,0,0.06
2090,4278.03,4278,10,100,1,343,54,17,110,1,0,0,1,1,0,1,0,1,1,0,2,3.5,8.7,8.7,0,0,0,0,0,1,G,0,0,1,0,169.18,0,3.5,0,0,0.73
4183,5544,5544,1.3,13,1,122,12,14,100,1,0,0,1,0,0,1,0,1,0,0,2,3.3,8.6,8.6,0,0,0,0,0,1,G,0,0,1,0,1.3,0,3.3,0,0,0
3439,5137.02,5137,5,50,1,1123,33,65,100,1,0,0,1,0,0,1,0,1,1,0,2,3.1,8.5,8.5,0,0,0.0004,0,0,1,G,0,0,1,0,15,0,3.1,0,0,0.83
1882,4161,4161,1.378,13.78,1,3686,190,259,100,1,0,0,0,0,0,0,1,1,0,0,2,3.5,8.2,8.2,0,1,0,0,0,1,G,0,0,1,0,1.378,0,3.5,0,0,0.62
689,1324.02,1324,10,100,1,179,6,8,100,1,0,0,1,0,0,1,0,1,1,0,2,3.3,7.7,7.7,0,0,0,0,0,1,G,0,0,1,0,25.1,0,3.3,0,0,0.17
2501,4507,4507,1.1,11,1,4283,455,211,100,1,0,0,0,0,0,0,0,1,0,0,2,3.5,10.5,10.5,0,0,0,0,0,1,G,0,0,1,0,1.1,0,3.5,0,0,1.72
3617,5297,5297,1.27,12.7,1,6660,17,48,80,0,1,0,0,0,0,0,0,1,0,0,2,3.6,9.5,0,9.5,0,0,0,1,0,G,0,0,0,0,1.27,0,0,3.6,0,1.31
2580,4550.05,4550,10,100,1,334,33,23,110,1,0,0,1,0,0,1,0,1,0,0,2,3.5,8.1,8.1,0,0,0,0,0,1,G,0,0,1,0,83.5,0,3.5,0,0,0.52
4378,5609.01,5609,10,100,1,16,2,1,80,0,1,0,1,0,0,1,0,1,0,0,2,3.1,9.5,9.5,0,0,0,0,0,1,G,0,1,0,0,25.5,0,3.1,0,0,0.75
4587,5651.01,5651,10,100,1,199,17,58,100,1,0,0,1,0,0,1,0,1,1,0,2,3.5,8.1,8.1,0,0,0,0,0,1,G,0,0,1,0,50.21,0,3.5,0,0,0.49
3065,4876,4876,2.7,27,1,14584,439,378,60,0,1,0,1,0,0,1,0,1,1,0,4,3.4,14.5,0,0,1,0,0,0,0,G,0,0,0,0,2.7,0,0,0,0,0.44
224,533,533,0.9,9,1,5059,45,92,70,0,1,0,1,0,0,1,0,1,0,0,2,3.5,8.2,0,8.2,0,0,0,1,0,G,0,0,0,0,0.9,0,0,3.5,0,0.61
874,1987.05,1987,10,100,1,50,4,3,100,1,0,0,1,0,0,1,0,1,0,0,2,3.5,10.1,10.1,0,0,0,0,0,1,G,0,0,1,0,78.7,0,3.5,0,0,0.21
423,952.04,952,10,100,1,619,8,25,100,1,0,0,1,0,0,1,0,1,1,0,2,3.2,9.1,9.1,0,0,0,0,0,1,G,0,0,1,0,43,0,3.2,0,0,0.77
850,1975,1975,3.5,35,1,47,6,2,100,1,0,0,1,0,0,1,0,1,0,0,2,3.5,8.6,8.6,0,0,0,0,0,1,G,0,0,1,0,3.5,0,3.5,0,0,0
2373,4404,4404,1.1,11,1,5329,546,463,100,1,0,0,1,0,0,1,0,1,0,0,2,3.5,10.1,10.1,0,0,0,0,0,1,G,0,0,1,0,1.1,0,3.5,0,0,1.5
1677,4011.03,4011,10,100,1,4856,470,343,100,1,0,0,1,0,0,1,0,1,1,0,2,3.5,8.8,8.8,0,0,0.478928093,0,0,1,G,0,0,1,0,32.8,0,3.5,0,0,0.93
162,468,468,1,10,1,4454,31,76,80,0,1,0,0,0,0,0,0,1,0,0,2,2.9,8.4,0,8.4,0,0,0,1,0,G,0,0,0,0,1,0,0,2.9,0,0.2
1663,4002.02,4002,0.3,3,1,6904,484,452,100,1,0,0,1,0,0,1,0,1,0,0,2,3.3,10.3,10.3,0,0,0.32255632,0,0,1,G,0,0,1,0,10.3,0,3.3,0,0,1.8
3089,4898,4898,2,20,1,2894,444,175,100,1,0,0,0,0,0,0,0,1,0,0,2,3.5,9.9,9.9,0,0,0,0,0,1,G,0,0,1,0,2,0,3.5,0,0,1.43
4271,5583.05,5583,10,100,1,264,14,17,100,1,0,0,1,1,0,1,0,1,1,1,2,3.5,8.5,8.5,0,0,0,0,0,1,G,0,0,1,0,76.3,0,3.5,0,0,0.44
3390,5093,5093,0.8,8,1,3992,110,188,80,0,1,0,1,0,0,1,1,0,1,0,2,3.5,9.5,0,9.5,0,0,0,1,0,G,0,0,0,0,0.8,1,0,3.5,0,1
2860,4764,4764,0.9,9,1,2393,167,103,60,0,1,0,0,0,0,0,0,1,0,0,2,3.5,9.6,0,9.6,0,0,0,1,0,G,0,0,0,0,0.9,0,0,3.5,0,1.11
996,2207,2207,5.93,59.3,1,32646,5,99,60,0,1,0,1,1,0,1,0,1,0,0,6,3.5,24.4,0,0,1,0,0,0,0,G,0,0,0,0,5.93,0,0,0,0,1.53
4172,5535,5535,2.7,27,1,122,12,14,100,1,0,0,1,1,0,1,0,1,0,0,2,3.5,9,9,0,0,0,0,0,1,G,0,0,1,0,2.7,0,3.5,0,0,0
4696,5719.14,5719,10,100,1,81,8,6,110,1,0,0,1,1,0,1,0,1,1,0,1,3.7,7.5,7.5,0,0,0,0,0,1,G,0,0,1,0,355.305,0,3.7,0,0,0.21
3728,5338.01,5338,10,100,1,74,6,4,100,1,0,0,1,0,0,1,0,1,0,0,2,3.6,8.5,8.5,0,0,0,0,0,1,G,0,0,1,0,20.8,0,3.6,0,0,0.52
4243,5574.15,5574,6.3,63,1,161,12,12,110,1,0,0,1,0,0,1,0,1,1,0,2,3.3,8.4,8.4,0,0,0,0,0,1,G,0,0,1,0,146.3,0,3.3,0,0,0.86
1229,3166,3166,1.3,13,1,85,7,3,100,1,0,0,1,0,0,1,1,1,0,0,2,3.3,8.2,8.2,0,0,0,0,0,1,G,0,0,1,0,1.3,0,3.3,0,0,0.06
4442,5622,5622,0.7,7,1,782,13,17,60,0,1,0,0,0,0,0,0,1,0,0,2,3.5,9.7,0,9.7,0,0,0,1,0,G,0,0,0,0,0.7,0,0,3.5,0,1.39
2220,4321,4321,1.1,11,1,1322,47,54,60,0,1,0,0,0,0,0,0,1,0,0,2,3.6,9.5,0,9.5,0,0,0,1,0,G,0,0,0,0,1.1,0,0,3.6,0,1.14
4600,5659.01,5659,10,100,1,38,2,4,100,1,0,0,1,1,0,1,0,1,0,0,1,7.9,7.9,7.9,0,0,0,0,0,1,G,0,0,1,0,16,0,7.9,0,0,0
4294,5588.11,5588,10,100,1,139,17,8,100,1,0,0,0,0,0,0,0,1,1,0,2,3.1,8,8,0,0,0,0,0,1,G,0,0,1,0,206.7,0,3.1,0,0,0.16
2823,4744.07,4744,10,100,1,389,56,25,100,1,0,0,1,0,0,1,0,1,0,0,2,3.4,8.5,8.5,0,0,0,0,0,1,G,0,0,1,0,74.5,0,3.4,0,0,0.49
2144,4298.04,4298,1.4,14,1,668,113,49,100,1,0,0,1,0,0,1,0,1,1,0,2,3.5,8.4,8.4,0,0,0.004259808,0,0,1,G,0,0,1,0,31.4,0,3.5,0,0,0.62
1762,4069,4069,1.542,15.42,1,11209,327,203,80,0,1,0,0,0,0,0,0,1,1,0,2,3.5,10.8,0,10.8,0,0,0,1,0,G,0,0,0,0,1.542,0,0,3.5,0,1.76
382,909,909,0.9,9,1,4023,67,177,100,1,0,0,0,0,0,0,0,1,0,0,2,3.5,9,9,0,0,0,0,0,1,G,0,0,1,0,0.9,0,3.5,0,0,0.93
14,49,49,0.7,7,1,34894,147,406,60,0,1,0,1,1,1,1,1,1,0,0,4,3.5,16.8,0,0,1,0,0,0,0,G,0,0,0,0,0.7,0,0,0,0,1.39
252,565.04,565,6.6,66,1,931,5,19,80,0,1,0,1,1,0,1,0,1,1,1,2,3.1,8.5,8.5,0,0,0,0,0,1,G,0,1,0,0,36.6,0,3.1,0,0,0.55
2937,4815,4815,1.7,17,1,801,8,38,100,1,0,0,1,1,0,1,0,1,1,0,2,3.5,8.6,8.6,0,0,0,0,0,1,G,0,0,1,0,1.7,0,3.5,0,0,0.8
3894,5404.09,5404,10,100,1,833,85,42,50,0,1,0,1,0,0,1,0,1,1,0,2,3.3,8.6,8.6,0,0,0.000332765,0,0,1,G,0,1,0,0,232.98,0,3.3,0,0,0.95
4633,5695.08,5695,10,100,1,51,2,3,100,1,0,0,1,0,0,1,0,1,1,0,2,4,10.5,10.5,0,0,0,0,0,1,G,0,0,1,0,112.6,0,4,0,0,0.26
2862,4766.01,4766,10,100,1,901,152,75,100,1,0,0,0,0,0,0,0,1,1,0,2,3.5,8.4,8.4,0,0,0,0,0,1,G,0,0,1,0,84,0,3.5,0,0,0.68
4005,5454,5454,1.2,12,1,286,44,13,70,0,1,0,1,0,0,1,1,1,0,0,2,3.5,8,8,0,0,0,0,0,1,G,0,1,0,0,1.2,0,3.5,0,0,0.5
2018,4257.04,4257,10,100,1,447,79,33,110,1,0,0,1,0,0,1,0,1,0,0,2,3.5,9.5,9.5,0,0,0,0,0,1,G,0,0,1,0,101.8,0,3.5,0,0,0.44
1022,2249,2249,0.213335602,2.133356025,1,12629,179,379,60,0,1,0,0,0,0,0,0,1,0,0,2,3.5,10,0,10,0,0,0,1,0,G,0,0,0,0,1.21,0,0,3.5,0,2.15
2222,4322.02,4322,10,100,1,993,155,60,100,1,0,0,1,0,0,1,0,1,1,1,2,3.5,8.6,8.6,0,0,0.126661019,0,0,1,G,0,0,1,0,113.9,0,3.5,0,0,0.87
2730,4703.04,4703,10,100,1,4959,86,176,100,1,0,0,1,1,0,1,0,1,1,0,2,3.4,10.1,10.1,0,0,0.013664666,0,0,1,G,0,0,1,0,46.6,0,3.4,0,0,1.11
4710,5719.28,5719,10,100,1,81,8,6,110,1,0,0,1,1,0,1,0,1,1,0,1,3.7,7.5,7.5,0,0,0,0,0,1,G,0,0,1,0,355.305,0,3.7,0,0,0.21
932,2133,2133,1.6,16,1,2406,22,59,60,0,1,0,1,1,1,1,1,0,0,1,2,3.8,9.4,9.4,0,0,0,0,0,1,G,0,1,0,0,1.6,0,3.8,0,0,0.8
1376,3541.06,3541,10,100,1,63,2,2,100,1,0,0,1,1,0,1,0,1,0,0,1,4.3,7.6,7.6,0,0,0,0,0,1,G,0,0,1,0,204.98,0,4.3,0,0,0.08
4700,5719.18,5719,10,100,1,81,8,6,110,1,0,0,1,1,0,1,0,1,1,0,1,3.7,7.5,7.5,0,0,0,0,0,1,G,0,0,1,0,355.305,0,3.7,0,0,0.21
3605,5287,5287,0.8,8,1,3348,60,119,60,0,1,0,1,0,0,1,0,1,0,0,2,3.2,8.9,0,8.9,0,0,0,1,0,G,0,0,0,0,0.8,0,0,3.2,0,0.56
3455,5152,5152,1.1,11,1,1131,23,57,100,1,0,0,1,0,0,1,1,1,1,0,2,3.5,9.3,9.3,0,0,0,0,0,1,G,0,0,1,0,1.1,1,3.5,0,0,1.1
2990,4845,4845,1.1,11,1,758,99,60,100,1,0,0,0,0,0,0,0,1,1,0,2,3.5,7.9,7.9,0,0,0,0,0,1,G,0,0,1,0,1.1,0,3.5,0,0,0.27
1826,4113,4113,2.8,28,1,8646,142,159,100,1,0,0,0,0,0,0,0,1,0,0,2,3.4,9.8,9.8,0,0,0,0,0,1,G,0,0,1,0,2.8,0,3.4,0,0,1.09
2499,4505,4505,1.84,18.4,1,6072,469,253,60,0,1,0,0,0,0,0,0,1,1,0,4,3.4,17.3,0,17.3,0,0,0,1,0,G,0,0,0,0,1.84,0,0,3.4,0,1.75
1331,3464,3464,1.8,18,1,490,2,6,100,1,0,0,0,0,0,0,0,1,0,0,2,3.5,9,9,0,0,0,0,0,1,G,0,0,1,0,1.8,0,3.5,0,0,0.2
1004,2225,2225,1.2,12,1,902,7,17,80,0,1,0,0,0,0,0,0,1,0,0,2,3.5,8.1,8.1,0,0,0,0,0,1,G,0,1,0,0,1.2,0,3.5,0,0,0.5
4062,5468.04,5468,10,100,1,31,3,2,100,1,0,0,1,1,0,1,0,1,0,0,1,7,9,9,0,0,0,0,0,1,G,0,0,1,0,109.7,0,7,0,0,0
1197,3133.03,3133,10,100,1,218,23,18,100,1,0,0,1,0,0,1,0,1,1,0,2,3.5,8.3,8.3,0,0,0,0,0,1,G,0,0,1,0,48.7,0,3.5,0,0,0.48
3566,5254.01,5254,10,100,1,922,65,66,100,1,0,0,1,0,0,1,0,1,1,0,2,3.1,9,9,0,0,0.00157193,0,0,1,G,0,0,1,0,22.7,0,3.1,0,0,1
3667,5328.08,5328,10,100,1,288,30,16,100,1,0,0,1,0,0,1,0,1,1,0,2,3.4,8.5,8.5,0,0,0.012727527,0,0,1,G,0,0,1,0,147.1,0,3.4,0,0,0.74
2683,4663.01,4663,10,100,1,1662,20,55,100,1,0,0,1,0,0,1,0,1,1,0,2,3.1,9.1,9.1,0,0,0,0,0,1,G,0,0,1,0,18.3,0,3.1,0,0,0.24
1260,3338,3338,1.8,18,1,81,7,4,100,1,0,0,1,0,0,1,0,1,1,0,2,2,6,6,0,0,0,0,0,1,G,0,0,1,0,1.8,0,2,0,0,0
3919,5408,5408,1.1,11,1,184,8,8,100,1,0,0,1,0,0,1,0,1,0,0,2,3,9,9,0,0,0,0,0,1,G,0,0,1,0,1.1,0,3,0,0,1
4418,5615.13,5615,10,100,1,79,4,4,100,1,0,0,1,0,0,1,0,1,0,0,1,3.7,7.7,7.7,0,0,0,0,0,1,G,0,0,1,0,143.79,0,3.7,0,0,0.06
445,975.01,975,10,100,1,738,63,54,100,1,0,0,1,1,1,1,0,1,1,0,2,3.3,8.9,8.9,0,0,0,0,0,1,G,0,0,1,0,47.2,0,3.3,0,0,0.87
2540,4529,4529,1.1,11,1,1511,241,139,60,0,1,0,1,0,0,1,0,1,0,0,2,3.5,10,0,10,0,0,0,1,0,G,0,0,0,0,1.1,0,0,3.5,0,1.5
1737,4045,4045,0.9,9,1,3624,273,285,60,0,1,0,0,0,0,0,0,1,0,0,2,3.7,11.3,0,11.3,0,0,0,1,0,G,0,0,0,0,0.9,0,0,3.7,0,2.18
3627,5306.01,5306,10,100,1,1311,56,61,100,1,0,0,0,0,0,0,0,1,1,0,2,3.5,9.1,9.1,0,0,0.116618076,0,0,1,G,0,0,1,0,14.7,0,3.5,0,0,0.88
4163,5526,5526,1.1,11,1,122,12,14,100,1,0,0,1,0,0,1,1,0,1,0,2,3.5,9,9,0,0,0,0,0,1,G,0,0,1,0,1.1,1,3.5,0,0,1
1460,3593,3593,1.1,11,1,1916,104,80,80,0,1,0,1,1,0,1,0,1,0,0,2,3.3,7.4,7.4,0,0,0,0,0,1,G,0,1,0,0,1.1,0,3.3,0,0,0.07
3621,5300,5300,0.7,7,1,7923,153,120,60,0,1,0,0,0,0,0,1,1,0,0,4,3.4,20.2,0,0,0,0,0,0,0,G,0,0,0,0,0.7,0,0,0,0,2
1731,4043,4043,0.2,2,1,2352,236,212,80,0,1,0,0,0,0,0,0,1,0,0,2,3.5,11,0,11,1,0,0,1,0,G,0,0,0,0,0.2,0,0,3.5,0,1
587,1219,1219,0.9,9,1,1491,4,16,100,1,0,0,0,0,0,0,0,1,0,0,2,3,8.4,8.4,0,0,0,0,0,1,G,0,0,1,0,0.9,0,3,0,0,0
2671,4639,4639,1.2,12,1,1387,71,92,100,1,0,0,1,0,0,1,0,1,1,0,2,3.5,9,9,0,0,0,0,0,1,G,0,0,1,0,1.2,0,3.5,0,0,1
3910,5405.01,5405,10,100,1,171,10,9,100,1,0,0,1,0,0,1,0,1,0,0,2,2.9,8.2,8.2,0,0,0,0,0,1,G,0,0,1,0,63.8,0,2.9,0,0,0.19
1279,3363,3363,1.5,15,1,240,4,6,100,1,0,0,1,0,0,1,0,1,0,0,2,3.5,8.4,8.4,0,0,0,0,0,1,G,0,0,1,0,1.5,0,3.5,0,0,0.37
1295,3374.05,3374,10,100,1,31,2,1,100,1,0,0,1,0,0,1,0,1,1,0,2,3.3,8.4,8.4,0,0,0,0,0,1,G,0,0,1,0,55.296,0,3.3,0,0,0.06
1194,3132,3132,1.8,18,1,276,39,21,100,1,0,0,1,1,0,1,0,1,1,0,2,3.1,8.1,8.1,0,0,0,0,0,1,G,0,0,1,0,1.8,0,3.1,0,0,0.56
2047,4270.01,4270,10,100,1,507,76,38,110,1,0,0,1,0,0,1,0,1,0,0,2,3.3,8.7,8.7,0,0,0,0,0,1,G,0,0,1,0,175.6,0,3.3,0,0,1.05
2330,4380.03,4380,10,100,1,419,30,30,100,1,0,0,1,0,0,1,0,1,1,1,2,3.3,8.1,8.1,0,0,0,0,0,1,G,0,0,1,0,65.3,0,3.3,0,0,0.52
4276,5585.01,5585,10,100,1,264,14,17,100,1,0,0,1,0,0,1,0,1,0,0,2,3.4,8.1,8.1,0,0,0,0,0,1,G,0,0,1,0,54.639,0,3.4,0,0,0.68
2943,4821,4821,1.8,18,1,801,8,38,100,1,0,0,1,1,0,1,0,0,1,0,2,3.5,8.4,8.4,0,0,0,0,0,1,G,0,0,1,0,1.8,0,3.5,0,0,0.64
1428,3544.12,3544,3.9,39,1,81,2,3,100,1,0,0,1,0,0,1,1,1,1,0,1,3.8,7.2,7.2,0,0,0,0,0,1,G,0,0,1,0,113.9,1,3.8,0,0,0.5
216,525,525,0.7,7,1,16453,61,157,70,0,1,0,0,0,0,0,0,1,0,0,2,3.5,8.8,0,8.8,0,0,0,1,0,G,0,0,0,0,0.7,0,0,3.5,0,1.14
3502,5195.01,5195,10,100,1,1055,21,60,100,1,0,0,1,1,0,1,0,1,0,0,2,3.4,9,9,0,0,0.000216576,0,0,1,G,0,0,1,0,49,0,3.4,0,0,0.88
3437,5136,5136,0.9,9,1,1519,36,71,60,0,1,0,0,0,0,0,0,1,1,0,2,3.3,9.8,0,9.8,0,0,0,1,0,G,0,0,0,0,0.9,0,0,3.3,0,0.92
1958,4228,4228,0.8,8,1,49681,62,401,80,0,1,0,1,0,0,1,0,1,0,0,5,3.5,22.3,0,0,1,0,0,0,0,G,0,0,0,0,0.8,0,0,0,0,2.19
2215,4318.01,4318,10,90,1,52729,36,272,100,1,0,0,0,0,0,0,0,1,1,0,4,3.5,21.4,0,0,1,0,1,0,0,G,0,0,0,0,12.16,0,0,0,0,2.2
2784,4736.05,4736,10,100,1,202,35,16,100,1,0,0,1,0,0,1,0,1,0,0,2,3.4,8.8,8.8,0,0,0,0,0,1,G,0,0,1,0,193.4,0,3.4,0,0,0.33
2631,4597,4597,1,10,1,6498,24,60,80,0,1,0,1,1,0,1,0,0,0,1,2,3,9.9,9.9,0,0,0,0,0,1,G,0,1,0,0,1,0,3,0,0,2.03
3133,4923.02,4923,10,100,1,6374,25,169,100,1,0,0,1,0,0,1,0,1,1,0,2,3.4,9.6,9.6,0,0,0.02370967,0,0,1,G,0,0,1,0,25.7,0,3.4,0,0,1.22
797,1846.06,1846,2.696326131,26.96326131,1,995,41,38,100,1,0,0,0,0,0,0,0,1,0,0,2,3.5,9.1,9.1,0,0,0,0,0,1,G,0,0,1,0,55.2,0,3.5,0,0,1.06
4471,5629.05,5629,10,100,1,35,5,4,100,1,0,0,1,1,0,1,0,1,1,0,1,3.7,6.9,6.9,0,0,0,0,0,1,G,0,0,1,0,162.33,0,3.7,0,0,0.05
652,1282.04,1282,5.45,54.5,1,577,32,40,100,1,0,0,1,0,0,1,0,1,1,0,2,3.1,9,9,0,0,0,0,0,1,G,0,0,1,0,35.45,0,3.1,0,0,0.39
1560,3918,3918,0.8,8,1,9413,29,114,80,0,1,0,0,0,0,0,0,1,1,0,2,3.5,11.1,0,11.1,0,0,0,1,0,G,0,0,0,0,0.8,0,0,3.5,0,1.41
4732,5755.02,5755,1.23,12.3,1,73564,420,1276,90,0,1,0,1,0,0,1,0,1,0,0,4,3.5,22.4,0,0,1,0,1,0,0,G,0,0,0,0,11.23,0,0,0,0,2.34
3015,4853.04,4853,10,100,1,562,115,47,100,1,0,0,1,1,0,1,0,1,0,0,2,3.4,9,9,0,0,0.00237412,0,0,1,G,0,0,1,0,185.3,0,3.4,0,0,0.93
1122,2871,2871,3.2,32,1,335,13,21,100,1,0,0,1,0,0,1,0,1,0,0,2,3.1,8.6,8.6,0,0,0,0,0,1,G,0,0,1,0,3.2,0,3.1,0,0,0.09
366,891,891,1,10,1,6265,56,167,100,1,0,0,0,0,0,0,0,1,0,0,2,3.5,10,10,0,0,0,0,0,1,G,0,0,1,0,1,0,3.5,0,0,1
2060,4270.14,4270,10,100,1,507,76,38,110,1,0,0,1,0,0,1,0,1,0,0,2,3.3,8.7,8.7,0,0,0,0,0,1,G,0,0,1,0,175.6,0,3.3,0,0,1.05
3216,4995,4995,0.5,5,1,726,33,65,50,0,1,0,1,0,0,1,0,1,0,0,2,3.2,8.9,0,8.9,1,0,0,1,0,G,0,0,0,0,0.5,0,0,3.2,0,1.24
4427,5616.07,5616,10,100,1,137,6,5,100,1,0,0,1,1,0,1,0,1,1,1,1,3.7,7.8,7.8,0,0,0,0,0,1,G,0,0,1,0,150.3,0,3.7,0,0,0.1
1786,4089.02,4089,10,100,1,4067,257,285,100,1,0,0,1,0,0,1,0,1,1,0,2,3.1,10,10,0,0,0.072817977,0,0,1,G,0,0,1,0,29.9,0,3.1,0,0,1.88
3927,5409.08,5409,1.7,17,1,240,11,10,100,1,0,0,1,0,0,1,0,1,0,0,2,3.1,8.1,8.1,0,0,0,0,0,1,G,0,0,1,0,71.7,0,3.1,0,0,0.69
762,1809.03,1809,10,100,1,158,5,4,100,1,0,0,1,0,0,1,0,1,1,0,2,3,8,8,0,0,0,0,0,1,G,0,0,1,0,44.7,0,3,0,0,0
2107,4281,4281,1,8,1,4295,371,324,70,0,1,0,0,0,0,0,0,1,1,0,2,3.5,11.5,0,11.5,0,0,0,1,0,G,0,0,0,0,1,0,0,3.5,0,2.5
4534,5636.16,5636,7.88,78.8,1,448,83,36,110,1,0,0,1,0,0,1,0,1,1,0,2,3.3,8.5,8.5,0,0,0,0,0,1,G,0,0,1,0,157.88,0,3.3,0,0,0.79
2424,4434,4434,1.1,11,1,1344,359,119,100,1,0,0,1,0,0,1,0,1,0,0,2,3.5,10,10,0,0,0,0,0,1,G,0,0,1,0,1.1,0,3.5,0,0,1.5
1012,2240,2240,0.9,9,1,6904,53,165,60,0,1,0,1,0,0,1,0,1,0,0,2,3.2,8.4,0,8.4,0,0,0,1,0,G,0,0,0,0,0.9,0,0,3.2,0,0.74
2465,4472,4472,1.61,16.1,1,17215,931,984,60,0,1,0,0,0,0,0,0,1,1,0,4,3.5,15.5,0,15.5,0,0,0,1,0,G,0,0,0,0,1.61,0,0,3.5,0,0.74
4042,5459,5459,0.9,9,1,215,11,10,60,0,1,0,0,0,0,0,0,1,0,0,2,3.6,8.8,0,8.8,0,0,0,1,0,G,0,0,0,0,0.9,0,0,3.6,0,0.83
110,378,378,0.31,1.86,1,9524,17,140,100,1,0,0,0,0,0,0,1,1,0,0,4,3.3,16.6,0,0,1,0,0,0,0,G,0,0,0,0,0.643,0,0,0,1,1.65
379,906,906,0.7,7,1,5716,64,138,60,0,1,0,1,0,0,1,0,1,1,0,2,3.5,9.2,0,9.2,0,0,0,1,0,G,0,0,0,0,0.7,0,0,3.5,0,0.74
3951,5431,5431,1.2,12,1,42,4,2,100,1,0,0,1,0,0,1,0,1,0,0,2,3.5,8,8,0,0,0,0,0,1,G,0,0,1,0,1.2,0,3.5,0,0,0
2311,4370,4370,0.91,9.1,1,11571,222,208,50,0,1,0,1,0,0,1,0,1,0,0,2,3.7,14,0,0,1,0,0,0,0,G,0,0,0,0,0.91,0,0,0,0,2.34
3925,5409.06,5409,10,100,1,240,11,10,100,1,0,0,1,0,0,1,0,1,0,0,2,3.1,8.1,8.1,0,0,0,0,0,1,G,0,0,1,0,71.7,0,3.1,0,0,0.69
917,2099,2099,1.7,17,1,3841,88,96,100,1,0,0,0,0,0,0,1,1,1,0,2,3.5,9.1,9.1,0,0,0,0,0,1,G,0,0,1,0,1.7,1,3.5,0,0,0.91
4430,5616.1,5616,10,100,1,137,6,5,100,1,0,0,1,1,0,1,0,1,1,1,1,3.7,7.8,7.8,0,0,0,0,0,1,G,0,0,1,0,150.3,0,3.7,0,0,0.1
1557,3879,3879,1.4,14,1,1563,1,11,100,1,0,0,1,0,0,1,0,1,0,0,2,3.5,9,9,0,0,0,0,0,1,G,0,0,1,0,1.4,0,3.5,0,0,0
259,594,594,0.8,8,1,6353,54,130,100,1,0,0,1,0,0,1,0,0,1,0,2,3.5,10.4,10.4,0,0,0,0,0,1,G,0,0,1,0,0.8,0,3.5,0,0,1.88
4315,5598,5598,1.5,15,1,94,16,7,100,1,0,0,1,0,0,1,0,1,0,0,2,3.5,8,8,0,0,0,0,0,1,G,0,0,1,0,1.5,0,3.5,0,0,0.52
4230,5574.02,5574,10,100,1,161,12,12,110,1,0,0,1,0,0,1,0,1,1,0,2,3.3,8.4,8.4,0,0,0,0,0,1,G,0,0,1,0,146.3,0,3.3,0,0,0.86
2632,4598,4598,1.4,14,1,6498,24,60,60,0,1,0,1,0,0,1,0,0,0,1,2,3,8.6,8.6,0,0,0,0,0,1,G,0,1,0,0,1.4,0,3,0,0,1.15
3662,5328.03,5328,10,100,1,288,30,16,100,1,0,0,1,0,0,1,0,1,1,0,2,3.4,8.5,8.5,0,0,0.012727527,0,0,1,G,0,0,1,0,147.1,0,3.4,0,0,0.74
2820,4744.04,4744,10,100,1,389,56,25,100,1,0,0,1,0,0,1,0,1,0,0,2,3.4,8.5,8.5,0,0,0,0,0,1,G,0,0,1,0,74.5,0,3.4,0,0,0.49
2940,4818,4818,1,10,1,801,8,38,100,1,0,0,1,1,0,1,1,1,0,1,2,3.3,9,9,0,0,0,0,0,1,G,0,0,1,0,1,0,3.3,0,0,1.2
4081,5475.05,5475,2.5,25,1,31,3,2,100,1,0,0,1,0,0,1,0,1,0,0,1,6.9,8.9,8.9,0,0,0,0,0,1,G,0,0,1,0,42.5,0,6.9,0,0,0
3456,5153,5153,2.9,29,1,1131,23,57,100,1,0,0,0,0,0,0,0,1,1,0,2,3.5,9,9,0,0,0,0,0,1,G,0,0,1,0,2.9,0,3.5,0,0,1
1566,3928,3928,0.84,8.4,1,4134,2,17,60,0,1,0,1,1,0,1,0,1,0,1,2,3.5,10,0,10,0,0,0,1,0,G,0,0,0,0,0.84,0,0,3.5,0,1.5
