zonal_ID,weather_station,county,DP01,DP10,DSND,DSNW,DX32,PRCP,SNOW,TAVG,TMAX,TMIN,max_prcp,max_snow,year,month,dummy_winter,dummy_winter_2,crashes,inj.fat,PDO,orig_ID,segment_length,curve,speed,jurisdiction,left_shoulder_width,right_shoulder_width,paved_shoulder,num_lanes,rumble_install_year,FAADT,town,element_ID,maint_region,ANNUAL_ADT,monthly_AADT,ln_AADT,ln_seg
4,Kennebec,Kennebec,18,12,2,2,2,4.39,5,42.3,51.7,32.8,1.25,3.5,2019,4,0,0,0,0,0,3965547,0.113,1,65,State hwy,10,4,14,2,1900,14740,Waterville,113884,Mid-Coast,14740,13649,9.521422,-2.180367
4,Kennebec,Kennebec,13,7,4,1,4,3.92,2.8,33.1,41.3,24.9,1.65,1.8,2019,11,1,0,0,0,0,3965547,0.113,1,65,State hwy,10,4,14,2,1900,14740,Waterville,113884,Mid-Coast,14740,14629,9.590761,-2.180367
4,Kennebec,Kennebec,11,8,16,3,18,3.21,11.2,25.6,34.1,17,1.04,5.5,2019,12,0,1,0,0,0,3965547,0.113,1,65,State hwy,10,4,14,2,1900,14740,Waterville,113884,Mid-Coast,14740,13266,9.49296,-2.180367
4,Kennebec,Kennebec,11,8,31,7,19,4.98,26.7,17.9,27.7,8,1.94,10.5,2019,1,0,1,1,0,1,3965606,1.48,0,70,State hwy,10,4,14,2,1900,11080,Benton,113892,Mid-Coast,11080,8687,9.069583,0.3920421
4,Kennebec,Kennebec,12,5,28,6,18,1.97,16,20.2,30.1,10.3,0.56,6.5,2019,2,0,0,0,0,0,3965606,1.48,0,70,State hwy,10,4,14,2,1900,11080,Benton,113892,Mid-Coast,11080,8864,9.089753,0.3920421
4,Kennebec,Kennebec,8,5,22,3,5,2.35,8.5,27.9,38.6,17.2,0.95,4.5,2019,3,0,0,0,0,0,3965606,1.48,0,70,State hwy,10,4,14,2,1900,11080,Benton,113892,Mid-Coast,11080,9390,9.147401,0.3920421
4,Kennebec,Kennebec,18,12,2,2,2,4.39,5,42.3,51.7,32.8,1.25,3.5,2019,4,0,0,0,0,0,3965606,1.48,0,70,State hwy,10,4,14,2,1900,11080,Benton,113892,Mid-Coast,11080,10260,9.236008,0.3920421
4,Kennebec,Kennebec,13,7,4,1,4,3.92,2.8,33.1,41.3,24.9,1.65,1.8,2019,11,1,0,0,0,0,3965606,1.48,0,70,State hwy,10,4,14,2,1900,11080,Benton,113892,Mid-Coast,11080,10997,9.305378,0.3920421
4,Kennebec,Kennebec,11,8,16,3,18,3.21,11.2,25.6,34.1,17,1.04,5.5,2019,12,0,1,0,0,0,3965606,1.48,0,70,State hwy,10,4,14,2,1900,11080,Benton,113892,Mid-Coast,11080,9972,9.207536,0.3920421
4,Kennebec,Kennebec,11,8,31,7,19,4.98,26.7,17.9,27.7,8,1.94,10.5,2019,1,0,1,0,0,0,3965606,0.941,0,65,State hwy,10,4,14,2,1900,11080,Benton,113895,Mid-Coast,11080,8687,9.069583,-0.06081214
4,Kennebec,Kennebec,12,5,28,6,18,1.97,16,20.2,30.1,10.3,0.56,6.5,2019,2,0,0,0,0,0,3965606,0.941,0,65,State hwy,10,4,14,2,1900,11080,Benton,113895,Mid-Coast,11080,8864,9.089753,-0.06081214
4,Kennebec,Kennebec,8,5,22,3,5,2.35,8.5,27.9,38.6,17.2,0.95,4.5,2019,3,0,0,0,0,0,3965606,0.941,0,65,State hwy,10,4,14,2,1900,11080,Benton,113895,Mid-Coast,11080,9390,9.147401,-0.06081214
4,Kennebec,Kennebec,18,12,2,2,2,4.39,5,42.3,51.7,32.8,1.25,3.5,2019,4,0,0,0,0,0,3965606,0.941,0,65,State hwy,10,4,14,2,1900,11080,Benton,113895,Mid-Coast,11080,10260,9.236008,-0.06081214
4,Kennebec,Kennebec,13,7,4,1,4,3.92,2.8,33.1,41.3,24.9,1.65,1.8,2019,11,1,0,0,0,0,3965606,0.941,0,65,State hwy,10,4,14,2,1900,11080,Benton,113895,Mid-Coast,11080,10997,9.305378,-0.06081214
4,Kennebec,Kennebec,11,8,16,3,18,3.21,11.2,25.6,34.1,17,1.04,5.5,2019,12,0,1,0,0,0,3965606,0.941,0,65,State hwy,10,4,14,2,1900,11080,Benton,113895,Mid-Coast,11080,9972,9.207536,-0.06081214
4,Kennebec,Kennebec,11,8,31,7,19,4.98,26.7,17.9,27.7,8,1.94,10.5,2019,1,0,1,0,0,0,3965606,0.389,1,65,State hwy,10,4,14,2,1900,11080,Benton,113897,Mid-Coast,11080,8687,9.069583,-0.9441759
4,Kennebec,Kennebec,12,5,28,6,18,1.97,16,20.2,30.1,10.3,0.56,6.5,2019,2,0,0,0,0,0,3965606,0.389,1,65,State hwy,10,4,14,2,1900,11080,Benton,113897,Mid-Coast,11080,8864,9.089753,-0.9441759
4,Kennebec,Kennebec,8,5,22,3,5,2.35,8.5,27.9,38.6,17.2,0.95,4.5,2019,3,0,0,1,0,1,3965606,0.389,1,65,State hwy,10,4,14,2,1900,11080,Benton,113897,Mid-Coast,11080,9390,9.147401,-0.9441759
4,Kennebec,Kennebec,18,12,2,2,2,4.39,5,42.3,51.7,32.8,1.25,3.5,2019,4,0,0,0,0,0,3965606,0.389,1,65,State hwy,10,4,14,2,1900,11080,Benton,113897,Mid-Coast,11080,10260,9.236008,-0.9441759
4,Kennebec,Kennebec,13,7,4,1,4,3.92,2.8,33.1,41.3,24.9,1.65,1.8,2019,11,1,0,0,0,0,3965606,0.389,1,65,State hwy,10,4,14,2,1900,11080,Benton,113897,Mid-Coast,11080,10997,9.305378,-0.9441759
4,Kennebec,Kennebec,11,8,16,3,18,3.21,11.2,25.6,34.1,17,1.04,5.5,2019,12,0,1,0,0,0,3965606,0.389,1,65,State hwy,10,4,14,2,1900,11080,Benton,113897,Mid-Coast,11080,9972,9.207536,-0.9441759
4,Kennebec,Kennebec,11,8,31,7,19,4.98,26.7,17.9,27.7,8,1.94,10.5,2019,1,0,1,0,0,0,3965608,0.031,1,65,State hwy,4,10,14,2,1900,11130,Benton,113899,Mid-Coast,11130,8726,9.074062,-3.473768
4,Kennebec,Kennebec,12,5,28,6,18,1.97,16,20.2,30.1,10.3,0.56,6.5,2019,2,0,0,0,0,0,3965608,0.031,1,65,State hwy,4,10,14,2,1900,11130,Benton,113899,Mid-Coast,11130,8904,9.094256,-3.473768
4,Kennebec,Kennebec,8,5,22,3,5,2.35,8.5,27.9,38.6,17.2,0.95,4.5,2019,3,0,0,0,0,0,3965608,0.031,1,65,State hwy,4,10,14,2,1900,11130,Benton,113899,Mid-Coast,11130,9433,9.151969,-3.473768
4,Kennebec,Kennebec,18,12,2,2,2,4.39,5,42.3,51.7,32.8,1.25,3.5,2019,4,0,0,0,0,0,3965608,0.031,1,65,State hwy,4,10,14,2,1900,11130,Benton,113899,Mid-Coast,11130,10306,9.240482,-3.473768
4,Kennebec,Kennebec,13,7,4,1,4,3.92,2.8,33.1,41.3,24.9,1.65,1.8,2019,11,1,0,0,0,0,3965608,0.031,1,65,State hwy,4,10,14,2,1900,11130,Benton,113899,Mid-Coast,11130,11047,9.309914,-3.473768
4,Kennebec,Kennebec,11,8,16,3,18,3.21,11.2,25.6,34.1,17,1.04,5.5,2019,12,0,1,0,0,0,3965608,0.031,1,65,State hwy,4,10,14,2,1900,11130,Benton,113899,Mid-Coast,11130,10017,9.212039,-3.473768
4,Kennebec,Kennebec,11,8,31,7,19,4.98,26.7,17.9,27.7,8,1.94,10.5,2019,1,0,1,0,0,0,3965608,0.018,0,65,State hwy,4,10,14,2,1900,11130,Benton,113900,Mid-Coast,11130,8726,9.074062,-4.017384
4,Kennebec,Kennebec,12,5,28,6,18,1.97,16,20.2,30.1,10.3,0.56,6.5,2019,2,0,0,0,0,0,3965608,0.018,0,65,State hwy,4,10,14,2,1900,11130,Benton,113900,Mid-Coast,11130,8904,9.094256,-4.017384
4,Kennebec,Kennebec,8,5,22,3,5,2.35,8.5,27.9,38.6,17.2,0.95,4.5,2019,3,0,0,0,0,0,3965608,0.018,0,65,State hwy,4,10,14,2,1900,11130,Benton,113900,Mid-Coast,11130,9433,9.151969,-4.017384
4,Kennebec,Kennebec,18,12,2,2,2,4.39,5,42.3,51.7,32.8,1.25,3.5,2019,4,0,0,0,0,0,3965608,0.018,0,65,State hwy,4,10,14,2,1900,11130,Benton,113900,Mid-Coast,11130,10306,9.240482,-4.017384
4,Kennebec,Kennebec,13,7,4,1,4,3.92,2.8,33.1,41.3,24.9,1.65,1.8,2019,11,1,0,0,0,0,3965608,0.018,0,65,State hwy,4,10,14,2,1900,11130,Benton,113900,Mid-Coast,11130,11047,9.309914,-4.017384
4,Kennebec,Kennebec,11,8,16,3,18,3.21,11.2,25.6,34.1,17,1.04,5.5,2019,12,0,1,0,0,0,3965608,0.018,0,65,State hwy,4,10,14,2,1900,11130,Benton,113900,Mid-Coast,11130,10017,9.212039,-4.017384
4,Kennebec,Kennebec,11,8,31,7,19,4.98,26.7,17.9,27.7,8,1.94,10.5,2019,1,0,1,0,0,0,3965608,0.323,1,65,State hwy,4,10,14,2,1900,11130,Benton,113901,Mid-Coast,11130,8726,9.074062,-1.130103
4,Kennebec,Kennebec,12,5,28,6,18,1.97,16,20.2,30.1,10.3,0.56,6.5,2019,2,0,0,0,0,0,3965608,0.323,1,65,State hwy,4,10,14,2,1900,11130,Benton,113901,Mid-Coast,11130,8904,9.094256,-1.130103
4,Kennebec,Kennebec,8,5,22,3,5,2.35,8.5,27.9,38.6,17.2,0.95,4.5,2019,3,0,0,0,0,0,3965608,0.323,1,65,State hwy,4,10,14,2,1900,11130,Benton,113901,Mid-Coast,11130,9433,9.151969,-1.130103
4,Kennebec,Kennebec,18,12,2,2,2,4.39,5,42.3,51.7,32.8,1.25,3.5,2019,4,0,0,0,0,0,3965608,0.323,1,65,State hwy,4,10,14,2,1900,11130,Benton,113901,Mid-Coast,11130,10306,9.240482,-1.130103
4,Kennebec,Kennebec,13,7,4,1,4,3.92,2.8,33.1,41.3,24.9,1.65,1.8,2019,11,1,0,0,0,0,3965608,0.323,1,65,State hwy,4,10,14,2,1900,11130,Benton,113901,Mid-Coast,11130,11047,9.309914,-1.130103
4,Kennebec,Kennebec,11,8,16,3,18,3.21,11.2,25.6,34.1,17,1.04,5.5,2019,12,0,1,0,0,0,3965608,0.323,1,65,State hwy,4,10,14,2,1900,11130,Benton,113901,Mid-Coast,11130,10017,9.212039,-1.130103
4,Kennebec,Kennebec,11,8,31,7,19,4.98,26.7,17.9,27.7,8,1.94,10.5,2019,1,0,1,0,0,0,3965608,1.038,0,65,State hwy,4,10,14,2,1900,11130,Benton,113902,Mid-Coast,11130,8726,9.074062,0.03729578
4,Kennebec,Kennebec,12,5,28,6,18,1.97,16,20.2,30.1,10.3,0.56,6.5,2019,2,0,0,0,0,0,3965608,1.038,0,65,State hwy,4,10,14,2,1900,11130,Benton,113902,Mid-Coast,11130,8904,9.094256,0.03729578
4,Kennebec,Kennebec,8,5,22,3,5,2.35,8.5,27.9,38.6,17.2,0.95,4.5,2019,3,0,0,0,0,0,3965608,1.038,0,65,State hwy,4,10,14,2,1900,11130,Benton,113902,Mid-Coast,11130,9433,9.151969,0.03729578
4,Kennebec,Kennebec,18,12,2,2,2,4.39,5,42.3,51.7,32.8,1.25,3.5,2019,4,0,0,0,0,0,3965608,1.038,0,65,State hwy,4,10,14,2,1900,11130,Benton,113902,Mid-Coast,11130,10306,9.240482,0.03729578
4,Kennebec,Kennebec,13,7,4,1,4,3.92,2.8,33.1,41.3,24.9,1.65,1.8,2019,11,1,0,0,0,0,3965608,1.038,0,65,State hwy,4,10,14,2,1900,11130,Benton,113902,Mid-Coast,11130,11047,9.309914,0.03729578
4,Kennebec,Kennebec,11,8,16,3,18,3.21,11.2,25.6,34.1,17,1.04,5.5,2019,12,0,1,0,0,0,3965608,1.038,0,65,State hwy,4,10,14,2,1900,11130,Benton,113902,Mid-Coast,11130,10017,9.212039,0.03729578
4,Kennebec,Kennebec,11,8,31,7,19,4.98,26.7,17.9,27.7,8,1.94,10.5,2019,1,0,1,0,0,0,3965608,1.09,0,70,State hwy,4,10,14,2,1900,11130,Benton,113905,Mid-Coast,11130,8726,9.074062,0.0861777
4,Kennebec,Kennebec,12,5,28,6,18,1.97,16,20.2,30.1,10.3,0.56,6.5,2019,2,0,0,0,0,0,3965608,1.09,0,70,State hwy,4,10,14,2,1900,11130,Benton,113905,Mid-Coast,11130,8904,9.094256,0.0861777
4,Kennebec,Kennebec,8,5,22,3,5,2.35,8.5,27.9,38.6,17.2,0.95,4.5,2019,3,0,0,0,0,0,3965608,1.09,0,70,State hwy,4,10,14,2,1900,11130,Benton,113905,Mid-Coast,11130,9433,9.151969,0.0861777
4,Kennebec,Kennebec,18,12,2,2,2,4.39,5,42.3,51.7,32.8,1.25,3.5,2019,4,0,0,2,0,2,3965608,1.09,0,70,State hwy,4,10,14,2,1900,11130,Benton,113905,Mid-Coast,11130,10306,9.240482,0.0861777
4,Kennebec,Kennebec,13,7,4,1,4,3.92,2.8,33.1,41.3,24.9,1.65,1.8,2019,11,1,0,0,0,0,3965608,1.09,0,70,State hwy,4,10,14,2,1900,11130,Benton,113905,Mid-Coast,11130,11047,9.309914,0.0861777
4,Kennebec,Kennebec,11,8,16,3,18,3.21,11.2,25.6,34.1,17,1.04,5.5,2019,12,0,1,0,0,0,3965608,1.09,0,70,State hwy,4,10,14,2,1900,11130,Benton,113905,Mid-Coast,11130,10017,9.212039,0.0861777
4,Kennebec,Kennebec,11,8,31,7,19,4.98,26.7,17.9,27.7,8,1.94,10.5,2019,1,0,1,0,0,0,3965626,0.52,0,70,State hwy,4,10,14,2,1900,11130,Clinton,113906,Mid-Coast,11130,8726,9.074062,-0.6539265
4,Kennebec,Kennebec,12,5,28,6,18,1.97,16,20.2,30.1,10.3,0.56,6.5,2019,2,0,0,0,0,0,3965626,0.52,0,70,State hwy,4,10,14,2,1900,11130,Clinton,113906,Mid-Coast,11130,8904,9.094256,-0.6539265
4,Kennebec,Kennebec,8,5,22,3,5,2.35,8.5,27.9,38.6,17.2,0.95,4.5,2019,3,0,0,0,0,0,3965626,0.52,0,70,State hwy,4,10,14,2,1900,11130,Clinton,113906,Mid-Coast,11130,9433,9.151969,-0.6539265
4,Kennebec,Kennebec,18,12,2,2,2,4.39,5,42.3,51.7,32.8,1.25,3.5,2019,4,0,0,0,0,0,3965626,0.52,0,70,State hwy,4,10,14,2,1900,11130,Clinton,113906,Mid-Coast,11130,10306,9.240482,-0.6539265
4,Kennebec,Kennebec,13,7,4,1,4,3.92,2.8,33.1,41.3,24.9,1.65,1.8,2019,11,1,0,0,0,0,3965626,0.52,0,70,State hwy,4,10,14,2,1900,11130,Clinton,113906,Mid-Coast,11130,11047,9.309914,-0.6539265
4,Kennebec,Kennebec,11,8,16,3,18,3.21,11.2,25.6,34.1,17,1.04,5.5,2019,12,0,1,0,0,0,3965626,0.52,0,70,State hwy,4,10,14,2,1900,11130,Clinton,113906,Mid-Coast,11130,10017,9.212039,-0.6539265
4,Kennebec,Kennebec,11,8,31,7,19,4.98,26.7,17.9,27.7,8,1.94,10.5,2019,1,0,1,0,0,0,3965628,0.54,0,70,State hwy,10,4,14,2,1900,11080,Clinton,113913,Mid-Coast,11080,8687,9.069583,-0.6161861
4,Kennebec,Kennebec,12,5,28,6,18,1.97,16,20.2,30.1,10.3,0.56,6.5,2019,2,0,0,0,0,0,3965628,0.54,0,70,State hwy,10,4,14,2,1900,11080,Clinton,113913,Mid-Coast,11080,8864,9.089753,-0.6161861
4,Kennebec,Kennebec,8,5,22,3,5,2.35,8.5,27.9,38.6,17.2,0.95,4.5,2019,3,0,0,0,0,0,3965628,0.54,0,70,State hwy,10,4,14,2,1900,11080,Clinton,113913,Mid-Coast,11080,9390,9.147401,-0.6161861
4,Kennebec,Kennebec,18,12,2,2,2,4.39,5,42.3,51.7,32.8,1.25,3.5,2019,4,0,0,0,0,0,3965628,0.54,0,70,State hwy,10,4,14,2,1900,11080,Clinton,113913,Mid-Coast,11080,10260,9.236008,-0.6161861
4,Kennebec,Kennebec,13,7,4,1,4,3.92,2.8,33.1,41.3,24.9,1.65,1.8,2019,11,1,0,0,0,0,3965628,0.54,0,70,State hwy,10,4,14,2,1900,11080,Clinton,113913,Mid-Coast,11080,10997,9.305378,-0.6161861
4,Kennebec,Kennebec,11,8,16,3,18,3.21,11.2,25.6,34.1,17,1.04,5.5,2019,12,0,1,0,0,0,3965628,0.54,0,70,State hwy,10,4,14,2,1900,11080,Clinton,113913,Mid-Coast,11080,9972,9.207536,-0.6161861
4,Kennebec,Kennebec,11,8,31,7,19,4.98,26.7,17.9,27.7,8,1.94,10.5,2019,1,0,1,0,0,0,3965629,0.13,0,70,State hwy,10,4,14,2,1900,11080,Clinton,113920,Mid-Coast,11080,8687,9.069583,-2.040221
4,Kennebec,Kennebec,12,5,28,6,18,1.97,16,20.2,30.1,10.3,0.56,6.5,2019,2,0,0,0,0,0,3965629,0.13,0,70,State hwy,10,4,14,2,1900,11080,Clinton,113920,Mid-Coast,11080,8864,9.089753,-2.040221
4,Kennebec,Kennebec,8,5,22,3,5,2.35,8.5,27.9,38.6,17.2,0.95,4.5,2019,3,0,0,0,0,0,3965629,0.13,0,70,State hwy,10,4,14,2,1900,11080,Clinton,113920,Mid-Coast,11080,9390,9.147401,-2.040221
4,Kennebec,Kennebec,18,12,2,2,2,4.39,5,42.3,51.7,32.8,1.25,3.5,2019,4,0,0,0,0,0,3965629,0.13,0,70,State hwy,10,4,14,2,1900,11080,Clinton,113920,Mid-Coast,11080,10260,9.236008,-2.040221
4,Kennebec,Kennebec,13,7,4,1,4,3.92,2.8,33.1,41.3,24.9,1.65,1.8,2019,11,1,0,0,0,0,3965629,0.13,0,70,State hwy,10,4,14,2,1900,11080,Clinton,113920,Mid-Coast,11080,10997,9.305378,-2.040221
4,Kennebec,Kennebec,11,8,16,3,18,3.21,11.2,25.6,34.1,17,1.04,5.5,2019,12,0,1,0,0,0,3965629,0.13,0,70,State hwy,10,4,14,2,1900,11080,Clinton,113920,Mid-Coast,11080,9972,9.207536,-2.040221
4,Kennebec,Kennebec,11,8,31,7,19,4.98,26.7,17.9,27.7,8,1.94,10.5,2019,1,0,1,0,0,0,3965646,0.1,0,70,State hwy,4,10,14,2,1900,9650,Clinton,113921,Mid-Coast,9650,7566,8.93142,-2.302585
4,Kennebec,Kennebec,12,5,28,6,18,1.97,16,20.2,30.1,10.3,0.56,6.5,2019,2,0,0,0,0,0,3965646,0.1,0,70,State hwy,4,10,14,2,1900,9650,Clinton,113921,Mid-Coast,9650,7720,8.95157,-2.302585
4,Kennebec,Kennebec,8,5,22,3,5,2.35,8.5,27.9,38.6,17.2,0.95,4.5,2019,3,0,0,0,0,0,3965646,0.1,0,70,State hwy,4,10,14,2,1900,9650,Clinton,113921,Mid-Coast,9650,8178,9.009203,-2.302585
4,Kennebec,Kennebec,18,12,2,2,2,4.39,5,42.3,51.7,32.8,1.25,3.5,2019,4,0,0,0,0,0,3965646,0.1,0,70,State hwy,4,10,14,2,1900,9650,Clinton,113921,Mid-Coast,9650,8936,9.097843,-2.302585
4,Kennebec,Kennebec,13,7,4,1,4,3.92,2.8,33.1,41.3,24.9,1.65,1.8,2019,11,1,0,0,0,0,3965646,0.1,0,70,State hwy,4,10,14,2,1900,9650,Clinton,113921,Mid-Coast,9650,9578,9.167224,-2.302585
4,Kennebec,Kennebec,11,8,16,3,18,3.21,11.2,25.6,34.1,17,1.04,5.5,2019,12,0,1,0,0,0,3965646,0.1,0,70,State hwy,4,10,14,2,1900,9650,Clinton,113921,Mid-Coast,9650,8685,9.069353,-2.302585
4,Kennebec,Kennebec,11,8,31,7,19,4.98,26.7,17.9,27.7,8,1.94,10.5,2019,1,0,1,0,0,0,3965647,0.47,0,70,State hwy,4,10,14,2,1900,9650,Clinton,113923,Mid-Coast,9650,7566,8.93142,-0.7550226
4,Kennebec,Kennebec,12,5,28,6,18,1.97,16,20.2,30.1,10.3,0.56,6.5,2019,2,0,0,0,0,0,3965647,0.47,0,70,State hwy,4,10,14,2,1900,9650,Clinton,113923,Mid-Coast,9650,7720,8.95157,-0.7550226
4,Kennebec,Kennebec,8,5,22,3,5,2.35,8.5,27.9,38.6,17.2,0.95,4.5,2019,3,0,0,0,0,0,3965647,0.47,0,70,State hwy,4,10,14,2,1900,9650,Clinton,113923,Mid-Coast,9650,8178,9.009203,-0.7550226
4,Kennebec,Kennebec,18,12,2,2,2,4.39,5,42.3,51.7,32.8,1.25,3.5,2019,4,0,0,0,0,0,3965647,0.47,0,70,State hwy,4,10,14,2,1900,9650,Clinton,113923,Mid-Coast,9650,8936,9.097843,-0.7550226
4,Kennebec,Kennebec,13,7,4,1,4,3.92,2.8,33.1,41.3,24.9,1.65,1.8,2019,11,1,0,0,0,0,3965647,0.47,0,70,State hwy,4,10,14,2,1900,9650,Clinton,113923,Mid-Coast,9650,9578,9.167224,-0.7550226
4,Kennebec,Kennebec,11,8,16,3,18,3.21,11.2,25.6,34.1,17,1.04,5.5,2019,12,0,1,0,0,0,3965647,0.47,0,70,State hwy,4,10,14,2,1900,9650,Clinton,113923,Mid-Coast,9650,8685,9.069353,-0.7550226
4,Kennebec,Kennebec,11,8,31,7,19,4.98,26.7,17.9,27.7,8,1.94,10.5,2019,1,0,1,0,0,0,3965648,0.24,0,70,State hwy,10,4,14,2,1900,9640,Clinton,113928,Mid-Coast,9640,7558,8.930362,-1.427116
4,Kennebec,Kennebec,12,5,28,6,18,1.97,16,20.2,30.1,10.3,0.56,6.5,2019,2,0,0,0,0,0,3965648,0.24,0,70,State hwy,10,4,14,2,1900,9640,Clinton,113928,Mid-Coast,9640,7712,8.950533,-1.427116
4,Kennebec,Kennebec,8,5,22,3,5,2.35,8.5,27.9,38.6,17.2,0.95,4.5,2019,3,0,0,0,0,0,3965648,0.24,0,70,State hwy,10,4,14,2,1900,9640,Clinton,113928,Mid-Coast,9640,8170,9.008224,-1.427116
4,Kennebec,Kennebec,18,12,2,2,2,4.39,5,42.3,51.7,32.8,1.25,3.5,2019,4,0,0,0,0,0,3965648,0.24,0,70,State hwy,10,4,14,2,1900,9640,Clinton,113928,Mid-Coast,9640,8927,9.096836,-1.427116
4,Kennebec,Kennebec,13,7,4,1,4,3.92,2.8,33.1,41.3,24.9,1.65,1.8,2019,11,1,0,0,0,0,3965648,0.24,0,70,State hwy,10,4,14,2,1900,9640,Clinton,113928,Mid-Coast,9640,9568,9.166179,-1.427116
4,Kennebec,Kennebec,11,8,16,3,18,3.21,11.2,25.6,34.1,17,1.04,5.5,2019,12,0,1,0,0,0,3965648,0.24,0,70,State hwy,10,4,14,2,1900,9640,Clinton,113928,Mid-Coast,9640,8676,9.068316,-1.427116
4,Kennebec,Kennebec,11,8,31,7,19,4.98,26.7,17.9,27.7,8,1.94,10.5,2019,1,0,1,0,0,0,3965649,0.48,0,70,State hwy,10,4,14,2,1900,9640,Clinton,113931,Mid-Coast,9640,7558,8.930362,-0.7339692
4,Kennebec,Kennebec,12,5,28,6,18,1.97,16,20.2,30.1,10.3,0.56,6.5,2019,2,0,0,0,0,0,3965649,0.48,0,70,State hwy,10,4,14,2,1900,9640,Clinton,113931,Mid-Coast,9640,7712,8.950533,-0.7339692
4,Kennebec,Kennebec,8,5,22,3,5,2.35,8.5,27.9,38.6,17.2,0.95,4.5,2019,3,0,0,0,0,0,3965649,0.48,0,70,State hwy,10,4,14,2,1900,9640,Clinton,113931,Mid-Coast,9640,8170,9.008224,-0.7339692
4,Kennebec,Kennebec,18,12,2,2,2,4.39,5,42.3,51.7,32.8,1.25,3.5,2019,4,0,0,0,0,0,3965649,0.48,0,70,State hwy,10,4,14,2,1900,9640,Clinton,113931,Mid-Coast,9640,8927,9.096836,-0.7339692
4,Kennebec,Kennebec,13,7,4,1,4,3.92,2.8,33.1,41.3,24.9,1.65,1.8,2019,11,1,0,0,0,0,3965649,0.48,0,70,State hwy,10,4,14,2,1900,9640,Clinton,113931,Mid-Coast,9640,9568,9.166179,-0.7339692
4,Kennebec,Kennebec,11,8,16,3,18,3.21,11.2,25.6,34.1,17,1.04,5.5,2019,12,0,1,0,0,0,3965649,0.48,0,70,State hwy,10,4,14,2,1900,9640,Clinton,113931,Mid-Coast,9640,8676,9.068316,-0.7339692
4,Kennebec,Kennebec,11,8,31,7,19,4.98,26.7,17.9,27.7,8,1.94,10.5,2019,1,0,1,0,0,0,3965668,0.26,0,70,State hwy,10,4,14,2,1900,9650,Clinton,113937,Mid-Coast,9650,7566,8.93142,-1.347074
4,Kennebec,Kennebec,12,5,28,6,18,1.97,16,20.2,30.1,10.3,0.56,6.5,2019,2,0,0,0,0,0,3965668,0.26,0,70,State hwy,10,4,14,2,1900,9650,Clinton,113937,Mid-Coast,9650,7720,8.95157,-1.347074
4,Kennebec,Kennebec,8,5,22,3,5,2.35,8.5,27.9,38.6,17.2,0.95,4.5,2019,3,0,0,0,0,0,3965668,0.26,0,70,State hwy,10,4,14,2,1900,9650,Clinton,113937,Mid-Coast,9650,8178,9.009203,-1.347074
4,Kennebec,Kennebec,18,12,2,2,2,4.39,5,42.3,51.7,32.8,1.25,3.5,2019,4,0,0,0,0,0,3965668,0.26,0,70,State hwy,10,4,14,2,1900,9650,Clinton,113937,Mid-Coast,9650,8936,9.097843,-1.347074
4,Kennebec,Kennebec,13,7,4,1,4,3.92,2.8,33.1,41.3,24.9,1.65,1.8,2019,11,1,0,0,0,0,3965668,0.26,0,70,State hwy,10,4,14,2,1900,9650,Clinton,113937,Mid-Coast,9650,9578,9.167224,-1.347074
4,Kennebec,Kennebec,11,8,16,3,18,3.21,11.2,25.6,34.1,17,1.04,5.5,2019,12,0,1,1,0,1,3965668,0.26,0,70,State hwy,10,4,14,2,1900,9650,Clinton,113937,Mid-Coast,9650,8685,9.069353,-1.347074
4,Kennebec,Kennebec,11,8,31,7,19,4.98,26.7,17.9,27.7,8,1.94,10.5,2019,1,0,1,0,0,0,3965669,0.04,0,70,State hwy,10,4,14,2,1900,9650,Clinton,113938,Mid-Coast,9650,7566,8.93142,-3.218876
4,Kennebec,Kennebec,12,5,28,6,18,1.97,16,20.2,30.1,10.3,0.56,6.5,2019,2,0,0,0,0,0,3965669,0.04,0,70,State hwy,10,4,14,2,1900,9650,Clinton,113938,Mid-Coast,9650,7720,8.95157,-3.218876
4,Kennebec,Kennebec,8,5,22,3,5,2.35,8.5,27.9,38.6,17.2,0.95,4.5,2019,3,0,0,0,0,0,3965669,0.04,0,70,State hwy,10,4,14,2,1900,9650,Clinton,113938,Mid-Coast,9650,8178,9.009203,-3.218876
4,Kennebec,Kennebec,18,12,2,2,2,4.39,5,42.3,51.7,32.8,1.25,3.5,2019,4,0,0,0,0,0,3965669,0.04,0,70,State hwy,10,4,14,2,1900,9650,Clinton,113938,Mid-Coast,9650,8936,9.097843,-3.218876
4,Kennebec,Kennebec,13,7,4,1,4,3.92,2.8,33.1,41.3,24.9,1.65,1.8,2019,11,1,0,0,0,0,3965669,0.04,0,70,State hwy,10,4,14,2,1900,9650,Clinton,113938,Mid-Coast,9650,9578,9.167224,-3.218876
4,Kennebec,Kennebec,11,8,16,3,18,3.21,11.2,25.6,34.1,17,1.04,5.5,2019,12,0,1,0,0,0,3965669,0.04,0,70,State hwy,10,4,14,2,1900,9650,Clinton,113938,Mid-Coast,9650,8685,9.069353,-3.218876
4,Kennebec,Kennebec,11,8,31,7,19,4.98,26.7,17.9,27.7,8,1.94,10.5,2019,1,0,1,0,0,0,3965671,0.32,0,70,State hwy,10,4,14,2,1900,9640,Clinton,113939,Mid-Coast,9640,7558,8.930362,-1.139434
