lnaadt,ADT,lnseglen,rtshd,lane,speed,lftshd,Crashes
8.666,5802.243894,-1.871,6,11,45,0,2
8.666,5802.243894,-0.79,10,11,45,10,0
8.666,5802.243894,-1.877,10,11,45,10,0
8.666,5802.243894,-2.207,10,11,45,10,0
8.666,5802.243894,-0.439,10,11,45,10,1
8.666,5802.243894,-1.625,10,11,55,10,1
8.666,5802.243894,-2.172,10,11,55,10,1
8.666,5802.243894,-1.924,10,11,55,10,1
8.666,5802.243894,-2.172,10,11,55,10,1
8.666,5802.243894,-0.576,10,11,55,10,2
8.666,5802.243894,0.209,10,11,55,10,2
8.666,5802.243894,-0.926,10,11,55,10,2
8.666,5802.243894,-1.038,10,11,45,10,2
8.666,5802.243894,-1.28,10,11,45,10,0
8.666,5802.243894,-1.904,10,11,35,10,0
8.666,5802.243894,-2.43,10,11,35,10,0
8.666,5802.243894,-2.198,10,11,35,10,0
8.517,4999.034136,-3.079,10,11,35,10,2
8.517,4999.034136,-4.605,0,11,35,0,0
8.517,4999.034136,-2.207,0,11,35,0,2
8.517,4999.034136,-2.813,0,11,25,0,0
8.936,7600.733236,-2.538,0,11,25,0,0
8.936,7600.733236,-2.408,0,11,25,0,0
8.936,7600.733236,-1.152,0,11,35,0,2
8.455,4698.506635,-1.82,5,11,45,6,1
8.455,4698.506635,-1.995,5,11,45,6,1
8.455,4698.506635,-2.104,5,11,45,6,1
8.455,4698.506635,-2.273,0,11,35,6,2
8.455,4698.506635,-2.189,9,11,45,10,1
6.721,829.6467435,-2.04,10,11,55,10,1
6.721,829.6467435,-2.303,10,11,55,10,1
6.721,829.6467435,-0.994,10,11,55,10,1
6.721,829.6467435,-2.04,10,11,55,10,1
6.721,829.6467435,-1.833,10,11,55,10,1
6.721,829.6467435,-3.219,10,11,55,10,1
6.721,829.6467435,-2.813,10,11,55,10,2
6.721,829.6467435,-2.996,10,11,55,10,1
6.721,829.6467435,-1.47,10,11,55,10,2
6.721,829.6467435,-3.912,10,11,55,10,1
6.721,829.6467435,-3.507,10,11,55,10,1
6.721,829.6467435,-1.966,10,11,55,10,1
6.721,829.6467435,-2.04,10,11,55,10,1
6.721,829.6467435,-2.813,10,11,55,10,2
7.496,1800.82469,-2.12,10,11,55,10,2
7.496,1800.82469,-2.408,10,11,55,10,2
7.496,1800.82469,-2.659,10,11,55,10,1
7.496,1800.82469,-2.813,10,11,55,10,2
7.496,1800.82469,-3.507,10,11,55,10,1
7.496,1800.82469,-2.408,10,11,55,10,1
7.496,1800.82469,-1.772,10,11,55,10,1
7.17,1299.844603,-1.204,10,12,55,10,1
7.17,1299.844603,-2.996,10,12,55,10,1
7.17,1299.844603,-2.408,10,12,55,10,1
7.17,1299.844603,0.231,10,12,55,10,3
7.17,1299.844603,-0.236,10,12,55,10,4
7.17,1299.844603,-1.833,10,12,55,10,1
7.17,1299.844603,-0.916,10,12,55,10,1
7.17,1299.844603,-1.609,10,12,55,10,1
7.17,1299.844603,-0.329,10,12,55,10,2
7.17,1299.844603,-0.511,10,12,55,10,2
7.17,1299.844603,-2.04,10,12,55,10,1
7.17,1299.844603,0.336,10,12,55,10,2
7.17,1299.844603,-0.545,10,12,55,10,4
7.17,1299.844603,-2.12,10,12,55,10,1
7.17,1299.844603,-2.303,10,12,55,10,1
7.17,1299.844603,-1.833,10,12,55,10,1
7.313,1499.669456,-0.942,10,12,55,10,1
7.313,1499.669456,-0.942,10,12,55,10,1
7.313,1499.669456,-1.715,10,12,55,10,1
7.313,1499.669456,-2.12,10,12,55,10,2
7.313,1499.669456,-2.659,10,12,55,10,2
7.313,1499.669456,-0.174,10,12,55,10,4
7.313,1499.669456,-2.12,10,12,55,10,1
7.313,1499.669456,-0.248,10,12,55,10,9
7.313,1499.669456,-1.343,10,12,55,10,1
7.313,1499.669456,-1.897,10,12,55,10,1
7.313,1499.669456,-0.529,10,12,55,10,1
9.393,12004.05754,-1.561,0,12,40,0,4
8.666,5802.243894,-4.605,0,12,40,10,1
8.666,5802.243894,-2.813,0,12,40,10,1
8.666,5802.243894,-2.659,10,12,40,10,0
8.666,5802.243894,-1.139,10,12,40,10,7
8.666,5802.243894,-1.661,10,12,40,10,1
8.408,4482.785968,-3.65,10,12,40,10,0
8.294,3999.801445,-3.912,10,12,55,10,1
8.294,3999.801445,-1.772,10,12,55,10,5
8.294,3999.801445,-1.661,10,12,55,10,1
8.294,3999.801445,-2.207,10,12,55,10,3
8.294,3999.801445,-2.12,10,12,55,10,1
8.294,3999.801445,0.01,10,12,55,10,8
8.294,3999.801445,-2.12,10,12,45,10,2
8.294,3999.801445,-1.833,10,12,55,10,2
8.294,3999.801445,-1.171,10,12,35,10,7
8.294,3999.801445,-2.12,10,12,35,10,5
8.294,3999.801445,-2.303,10,12,55,10,2
8.294,3999.801445,-1.427,10,12,55,10,1
8.294,3999.801445,-2.996,10,12,55,10,1
8.294,3999.801445,-2.303,10,12,55,10,1
8.294,3999.801445,-1.715,10,12,55,10,1
8.294,3999.801445,-2.526,10,12,55,10,1
8.294,3999.801445,-2.408,10,12,55,10,1
8.294,3999.801445,-1.661,10,12,55,10,1
8.294,3999.801445,-2.408,10,12,55,10,1
8.294,3999.801445,-2.526,10,12,55,10,1
8.294,3999.801445,-2.207,10,12,55,10,2
8.294,3999.801445,-1.833,10,12,55,10,1
8.294,3999.801445,-1.238,10,12,55,10,2
8.294,3999.801445,-1.661,10,12,55,10,2
8.294,3999.801445,-1.833,10,12,55,10,0
8.294,3999.801445,-1.715,10,12,55,10,2
8.294,3999.801445,-2.526,10,12,55,10,0
8.294,3999.801445,-2.526,10,12,55,10,1
8.294,3999.801445,-1.47,10,12,55,10,2
8.294,3999.801445,-1.309,10,12,55,10,2
8.294,3999.801445,-1.897,10,12,55,10,1
8.294,3999.801445,-1.514,10,12,55,10,1
8.294,3999.801445,-1.309,10,12,55,10,1
8.294,3999.801445,-2.303,10,12,55,10,2
8.294,3999.801445,-2.659,10,12,55,10,1
8.294,3999.801445,-2.04,10,12,55,10,1
8.294,3999.801445,-1.561,10,12,55,10,3
8.294,3999.801445,-1.715,10,12,55,10,5
8.294,3999.801445,-1.772,10,12,55,10,2
8.294,3999.801445,-1.897,10,12,55,10,2
8.294,3999.801445,-2.996,10,12,55,10,1
8.294,3999.801445,-2.303,10,12,55,10,2
8.294,3999.801445,-2.659,10,12,55,10,1
8.294,3999.801445,-2.659,10,12,55,10,1
8.294,3999.801445,-2.659,10,12,55,10,1
8.294,3999.801445,-2.207,10,12,55,10,2
8.383,4372.105588,-2.882,10,12,55,10,0
8.795,6601.155576,-1.343,10,12,40,10,1
8.795,6601.155576,-3.016,10,12,40,10,1
8.795,6601.155576,-1.966,10,12,30,10,2
8.795,6601.155576,-0.944,0,12,30,0,2
8.795,6601.155576,-2.976,0,12,30,0,0
8.575,5297.551438,-2.813,0,12,30,0,0
8.071,3200.30053,-1.966,0,11,35,0,0
8.071,3200.30053,-2.996,0,11,45,0,3
8.071,3200.30053,-3.507,0,11,45,10,1
8.071,3200.30053,-2.526,0,11,45,10,1
8.071,3200.30053,-3.912,0,11,45,10,1
8.071,3200.30053,-3.507,10,11,45,10,1
8.071,3200.30053,-2.813,10,11,55,10,2
8.071,3200.30053,-2.04,10,11,55,10,2
8.071,3200.30053,-2.207,10,11,55,10,1
8.071,3200.30053,-1.897,10,11,55,10,1
8.071,3200.30053,-0.673,10,11,55,10,2
8.071,3200.30053,-1.966,10,11,55,10,1
8.071,3200.30053,-0.673,10,11,55,10,2
8.071,3200.30053,-1.704,10,11,55,10,1
8.071,3200.30053,-1.715,10,11,55,10,2
8.071,3200.30053,-3.507,10,11,55,10,1
8.071,3200.30053,-2.659,10,11,55,10,3
8.071,3200.30053,-2.813,10,11,55,10,1
8.071,3200.30053,-1.309,10,11,55,10,2
8.071,3200.30053,-1.386,10,11,55,10,1
8.071,3200.30053,-1.772,10,11,55,10,1
8.071,3200.30053,-2.12,10,11,55,10,1
8.071,3200.30053,-1.833,10,11,55,10,3
8.071,3200.30053,-0.462,10,11,55,10,5
8.071,3200.30053,-2.408,10,11,55,10,2
8.071,3200.30053,-0.128,10,11,55,10,5
8.071,3200.30053,-2.04,10,11,55,10,2
8.071,3200.30053,-0.128,10,11,55,10,9
8.071,3200.30053,-3.507,10,11,55,10,1
6.877,969.7128532,-2.207,9,11,55,8,1
6.877,969.7128532,-1.022,9,11,55,8,8
6.877,969.7128532,-1.897,9,11,55,8,2
6.877,969.7128532,-1.772,9,11,55,8,1
6.877,969.7128532,-1.897,9,11,55,8,1
6.877,969.7128532,-2.207,9,11,55,8,1
6.877,969.7128532,-1.833,9,11,55,8,1
6.877,969.7128532,-1.609,9,11,55,8,1
6.877,969.7128532,-1.966,9,11,55,8,1
6.877,969.7128532,-3.219,9,11,55,8,1
6.877,969.7128532,-2.04,9,11,55,8,2
6.877,969.7128532,-1.427,9,11,55,8,3
6.877,969.7128532,-1.309,9,11,55,8,1
6.877,969.7128532,-1.966,9,11,55,8,1
6.877,969.7128532,-1.661,9,11,55,8,1
6.877,969.7128532,-2.996,9,11,55,8,1
6.877,969.7128532,-2.397,9,11,55,8,2
6.877,969.7128532,-1.72,9,11,55,8,3
6.877,969.7128532,-2.198,9,11,55,8,0
6.877,969.7128532,-1.904,9,11,55,0,1
8.366,4298.407998,-0.949,9,11,55,0,2
8.366,4298.407998,-3.507,9,11,55,0,1
8.556,5197.848142,-1.609,0,11,30,0,0
8.556,5197.848142,-3.912,0,11,30,0,1
8.556,5197.848142,-2.645,0,11,25,0,1
8.556,5197.848142,-3.17,0,11,25,0,0
7.824,2499.884976,-1.238,0,12,30,0,0
7.824,2499.884976,-2.154,0,12,40,10,2
7.824,2499.884976,-1.347,10,12,55,10,1
7.824,2499.884976,-0.892,10,12,55,10,2
7.824,2499.884976,-1.204,10,12,55,10,1
7.824,2499.884976,-0.968,10,12,55,10,2
7.824,2499.884976,-0.083,10,12,55,10,8
7.824,2499.884976,-1.514,10,12,55,10,3
7.824,2499.884976,-0.073,10,12,55,10,1
7.824,2499.884976,-0.139,10,12,55,10,1
7.824,2499.884976,-1.079,10,12,55,10,1
7.824,2499.884976,-0.777,10,12,55,10,4
7.824,2499.884976,-0.673,10,12,55,10,1
7.824,2499.884976,-0.755,10,12,55,10,2
7.824,2499.884976,-1.347,10,12,55,10,2
7.824,2499.884976,-0.417,10,12,55,10,8
7.824,2499.884976,-1.28,10,12,55,10,2
7.438,1699.348124,-2.04,5,12,55,8,1
7.438,1699.348124,-1.112,8,12,55,8,1
7.438,1699.348124,-1.448,8,12,55,8,1
7.438,1699.348124,0.223,8,12,55,8,7
7.438,1699.348124,-0.777,8,12,55,8,2
7.438,1699.348124,-0.654,8,12,55,8,3
7.438,1699.348124,-1.079,8,12,55,8,7
7.438,1699.348124,-1.022,8,12,55,8,1
7.438,1699.348124,-1.273,4,12,55,8,1
7.438,1699.348124,-0.837,8,12,55,8,2
7.438,1699.348124,-0.711,8,12,55,8,3
7.438,1699.348124,-0.105,8,12,55,8,3
7.438,1699.348124,0.049,8,12,55,8,4
7.438,1699.348124,-0.342,8,12,55,8,1
7.438,1699.348124,-0.386,8,12,55,8,2
7.438,1699.348124,-0.759,8,12,55,8,2
7.438,1699.348124,-1.833,6,12,55,8,3
7.438,1699.348124,-0.128,6,12,55,8,5
7.438,1699.348124,0.438,8,12,55,8,1
7.438,1699.348124,-0.693,8,12,55,8,1
7.438,1699.348124,-2.343,10,12,55,10,2
7.438,1699.348124,-1.604,10,12,55,10,1
7.438,1699.348124,-0.301,10,12,55,10,1
7.438,1699.348124,-1.309,10,12,55,10,1
7.438,1699.348124,0.593,10,12,55,10,2
7.438,1699.348124,0.908,10,12,55,10,3
7.438,1699.348124,-0.821,10,12,55,10,3
7.438,1699.348124,0.698,10,12,55,10,1
7.438,1699.348124,-2.937,10,12,55,10,1
8.455,4698.506635,-0.431,10,11,45,10,3
8.455,4698.506635,-2.263,10,11,45,10,0
8.012,3016.944973,-2.172,0,11,35,0,2
7.937,2798.951047,-3.817,0,11,35,0,0
7.937,2798.951047,-1.39,0,11,35,0,1
7.937,2798.951047,-1.575,0,11,55,0,1
7.937,2798.951047,-3.689,12,11,55,12,0
7.937,2798.951047,-0.669,12,11,55,12,1
7.937,2798.951047,-2.189,12,11,55,12,1
7.378,1600.385793,-1.945,10,11,55,8,1
6.733,839.6624787,-2.659,10,11,55,12,1
6.733,839.6624787,-2.303,8,11,55,12,1
6.733,839.6624787,-1.551,8,11,55,12,1
6.733,839.6624787,-3.219,8,11,55,12,1
6.733,839.6624787,-3.612,8,11,55,12,2
6.733,839.6624787,-2.551,8,11,55,12,0
6.733,839.6624787,-1.575,5,11,45,5,1
6.733,839.6624787,-2.526,5,11,45,5,1
6.733,839.6624787,-2.408,5,11,45,5,1
6.733,839.6624787,-1.523,5,11,45,5,1
6.733,839.6624787,-2.83,5,11,45,5,1
6.733,839.6624787,-1.966,5,11,45,5,1
6.733,839.6624787,-3.194,5,11,45,5,1
6.733,839.6624787,-2.957,8,11,45,8,1
6.733,839.6624787,-4.605,8,11,45,8,1
6.768,869.5710117,-1.556,8,11,35,8,1
6.064,430.0923702,-1.431,10,11,55,10,1
6.064,430.0923702,-1.604,10,11,55,10,1
6.064,430.0923702,-3.147,10,11,35,10,1
6.064,430.0923702,-1.575,10,11,35,10,1
6.064,430.0923702,-2.207,10,11,55,10,1
5.768,319.8972978,-2.538,10,11,55,10,1
5.768,319.8972978,-4.605,10,11,55,10,1
5.768,319.8972978,-2.996,10,11,35,10,1
7.696,2199.532243,-1.715,10,12,55,10,2
7.696,2199.532243,-0.734,10,12,55,10,4
7.696,2199.532243,-0.478,10,12,55,10,2
7.696,2199.532243,-1.091,10,12,55,10,2
7.696,2199.532243,-0.664,10,12,55,10,5
7.696,2199.532243,-3.576,10,12,55,10,1
7.696,2199.532243,-1.924,10,12,55,10,2
7.696,2199.532243,-2.163,10,12,55,10,1
7.696,2199.532243,-1.152,10,12,55,10,2
7.696,2199.532243,-0.509,10,12,55,10,1
7.696,2199.532243,-0.217,10,12,55,10,2
7.696,2199.532243,-2.797,10,12,55,10,1
7.696,2199.532243,-1.158,10,12,55,10,1
7.696,2199.532243,0.018,10,12,55,10,2
7.696,2199.532243,-1.743,10,12,55,10,1
7.696,2199.532243,0.29,10,12,55,10,1
7.696,2199.532243,-1.76,10,12,55,10,2
7.696,2199.532243,-1.959,10,12,55,10,2
7.696,2199.532243,-1.852,10,12,55,10,1
7.696,2199.532243,-1.72,10,12,55,10,1
7.696,2199.532243,-1.022,10,12,55,10,2
7.863,2599.30661,-2.303,10,12,55,10,1
7.863,2599.30661,-2.813,10,12,55,10,1
7.863,2599.30661,-1.924,10,12,55,10,2
7.863,2599.30661,-0.627,10,12,55,10,2
7.863,2599.30661,0.279,10,12,55,10,1
7.863,2599.30661,-1.661,10,12,55,10,2
7.863,2599.30661,-1.076,10,12,55,10,1
7.863,2599.30661,-1.839,10,12,55,10,1
7.863,2599.30661,-1.959,10,12,55,10,1
7.863,2599.30661,-1.505,10,12,55,10,1
7.863,2599.30661,-1.609,10,12,55,10,2
7.863,2599.30661,-1.726,10,12,55,10,0
7.313,1499.669456,0.772,9,11,55,9,5
7.313,1499.669456,-0.362,9,11,55,9,1
7.313,1499.669456,-2.048,9,11,55,9,1
7.313,1499.669456,0.637,9,11,55,9,3
7.783,2399.462421,-1.76,10,12,55,10,1
7.783,2399.462421,-1.133,10,12,55,10,3
7.783,2399.462421,-0.553,10,12,55,10,5
7.783,2399.462421,-0.86,10,12,55,10,2
7.783,2399.462421,-2.04,10,12,55,10,1
7.783,2399.462421,0.55,10,12,55,10,1
7.244,1399.681514,-1.693,8,12,35,8,0
7.244,1399.681514,-1.931,8,12,55,8,2
7.244,1399.681514,0.339,8,12,55,8,6
7.244,1399.681514,-1.952,8,12,55,8,2
7.244,1399.681514,-0.652,8,12,55,8,1
8.269,3901.045995,-2.408,12,11,55,12,1
8.269,3901.045995,-0.07,12,11,55,12,5
8.269,3901.045995,-2.631,12,11,30,12,0
8.269,3901.045995,-0.799,12,11,30,12,0
8.269,3901.045995,-2.718,12,11,30,12,0
8.269,3901.045995,-2.976,12,11,30,12,1
8.269,3901.045995,-2.781,12,11,30,12,0
8.269,3901.045995,-6.908,12,11,30,12,1
8.269,3901.045995,-2.198,10,11,30,10,1
8.269,3901.045995,-2.83,10,11,30,10,0
8.269,3901.045995,-2.813,10,11,55,10,1
8.269,3901.045995,-1.839,10,11,55,10,2
8.269,3901.045995,-2.577,10,11,55,10,0
8.269,3901.045995,-2.235,10,11,55,10,1
8.269,3901.045995,-2.813,10,11,55,10,0
8.269,3901.045995,-3.324,10,11,55,10,1
8.269,3901.045995,-2.83,10,11,55,10,1
8.269,3901.045995,-1.266,10,11,55,10,1
8.269,3901.045995,-2.244,10,11,55,10,1
8.269,3901.045995,-2.703,10,11,55,10,1
8.269,3901.045995,-3.297,10,11,55,10,1
6.908,1000.244751,-1.565,10,11,55,10,1
6.908,1000.244751,-2.865,10,11,55,10,2
6.908,1000.244751,-2.04,10,11,55,10,1
6.908,1000.244751,-1.321,10,11,55,10,1
6.908,1000.244751,-1.661,10,11,55,10,1
6.908,1000.244751,-3.194,10,11,55,10,1
6.908,1000.244751,-0.703,10,11,55,10,2
6.908,1000.244751,0.29,10,11,55,10,1
6.908,1000.244751,-0.247,10,11,55,10,1
6.908,1000.244751,0.495,10,11,55,10,2
6.908,1000.244751,-3.194,10,11,55,10,0
6.908,1000.244751,-0.155,10,11,55,10,2
7.032,1132.292933,-0.986,10,11,35,10,1
7.17,1299.844603,-2.976,10,11,55,10,1
7.17,1299.844603,-2.313,10,11,55,10,1
7.17,1299.844603,-1.139,10,11,55,10,1
7.17,1299.844603,-1.897,10,11,55,10,1
7.17,1299.844603,-1.291,10,11,55,10,1
7.17,1299.844603,-2.079,10,11,55,10,1
7.17,1299.844603,-3.037,10,11,55,10,1
7.17,1299.844603,-2.703,10,11,55,10,0
7.17,1299.844603,-2.617,10,11,55,10,1
7.17,1299.844603,-2.112,10,11,55,10,0
7.17,1299.844603,-1.091,10,11,55,10,1
7.249,1406.697447,-1.224,10,11,55,10,3
7.937,2798.951047,-0.882,10,11,55,10,1
7.937,2798.951047,-1.097,10,11,55,10,1
7.715,2241.722898,-0.11,10,11,45,10,1
7.65,2100.645589,-0.32,10,11,55,10,0
8.839,6898.091099,-2.749,10,11,55,10,1
8.764,6399.659085,-4.51,10,11,55,10,1
8.764,6399.659085,-3.324,10,11,55,10,1
8.764,6399.659085,-2.283,10,11,55,10,0
8.764,6399.659085,-0.475,10,11,55,10,4
8.764,6399.659085,-2.813,10,11,55,10,4
8.764,6399.659085,-1.784,10,11,55,10,2
8.764,6399.659085,-0.578,10,11,55,10,1
8.764,6399.659085,-1.127,10,11,55,10,4
8.764,6399.659085,-1.666,10,11,55,10,2
8.764,6399.659085,-1.826,10,11,55,10,1
8.764,6399.659085,-1.496,10,11,55,10,1
8.764,6399.659085,-0.644,10,11,55,10,2
8.764,6399.659085,0.174,10,11,55,10,6
8.764,6399.659085,-0.916,10,11,55,10,3
8.764,6399.659085,-0.406,10,11,55,10,1
8.764,6399.659085,-1.398,10,11,55,10,1
8.764,6399.659085,-1.57,10,11,55,10,2
8.764,6399.659085,-3.016,10,11,55,10,1
8.764,6399.659085,-1.877,10,11,55,10,1
8.764,6399.659085,-3.194,10,11,55,10,1
8.764,6399.659085,-2.564,10,11,55,10,1
8.764,6399.659085,-2.064,10,11,55,10,1
8.764,6399.659085,-1.952,10,11,55,10,1
8.764,6399.659085,-1.178,10,11,55,10,1
8.764,6399.659085,-1.064,10,11,55,10,6
8.764,6399.659085,-0.566,10,11,55,10,4
8.764,6399.659085,-0.952,10,11,55,10,3
8.764,6399.659085,-2.564,10,11,55,10,1
8.503,4929.535285,-0.962,10,11,55,10,2
8.497,4900.046628,-1.732,10,11,55,10,2
8.497,4900.046628,-2.513,10,11,55,10,1
8.497,4900.046628,-2.59,10,11,55,10,1
8.497,4900.046628,-2.513,10,11,55,10,1
8.243,3800.925999,-2.813,10,11,55,10,1
8.243,3800.925999,-2.526,10,11,55,10,0
8.243,3800.925999,-2.189,10,11,55,10,1
8.243,3800.925999,-1.067,10,11,55,10,2
8.243,3800.925999,-1.073,10,11,55,10,5
8.243,3800.925999,-1.546,10,11,55,10,3
8.243,3800.925999,-1.904,10,11,55,10,0
8.243,3800.925999,-2.137,10,11,55,10,1
8.243,3800.925999,0.141,10,11,55,10,2
8.243,3800.925999,-1.749,10,11,55,10,1
8.243,3800.925999,-0.189,10,11,55,10,2
8.243,3800.925999,-2.033,10,11,55,10,1
8.243,3800.925999,-3.079,10,11,55,10,0
8.243,3800.925999,-3.963,10,11,55,10,1
8.243,3800.925999,-1.181,10,11,55,10,0
8.243,3800.925999,-2.207,10,11,55,10,1
8.243,3800.925999,-2.207,10,11,55,10,2
8.243,3800.925999,-2.847,10,11,55,10,1
8.071,3200.30053,-2.129,8,12,55,6,1
8.071,3200.30053,0.684,8,12,55,6,3
8.071,3200.30053,0.108,8,12,55,6,4
7.703,2214.982983,0.046,8,12,55,6,1
7.696,2199.532243,0.088,7,12,55,6,3
7.696,2199.532243,-0.578,7,12,55,6,1
8.149,3459.917418,-1.519,7,12,55,8,0
8.189,3601.119326,-1.726,7,12,55,8,0
8.189,3601.119326,-0.631,7,12,55,8,1
8.189,3601.119326,-0.342,9,12,55,8,4
8.189,3601.119326,-1.339,9,12,55,8,1
8.189,3601.119326,-1,9,12,55,8,2
8.189,3601.119326,-0.87,9,12,55,8,2
8.189,3601.119326,-0.168,9,12,55,8,2
8.189,3601.119326,-0.335,9,12,55,8,4
8.189,3601.119326,-0.286,9,12,55,8,7
8.189,3601.119326,-1.273,9,12,55,8,1
8.189,3601.119326,-0.583,9,12,55,8,0
8.189,3601.119326,0.059,9,12,55,8,5
8.189,3601.119326,-4.51,9,12,55,8,2
8.487,4851.29035,-1.309,9,12,55,8,1
8.497,4900.046628,-0.627,9,12,55,8,6
8.497,4900.046628,-1.599,9,12,55,8,1
8.497,4900.046628,-3.381,8,12,55,8,0
8.497,4900.046628,-2.43,8,12,50,8,1
8.836,6877.427836,-0.327,8,12,50,8,2
8.839,6898.091099,-0.25,8,12,55,8,7
8.839,6898.091099,0.135,8,12,55,8,9
8.839,6898.091099,-1.924,0,12,55,0,0
8.949,7700.187822,-0.821,10,12,55,10,3
8.949,7700.187822,-1.715,10,12,55,10,6
8.949,7700.187822,-0.514,10,12,55,10,1
8.949,7700.187822,-1.158,10,12,55,10,2
8.949,7700.187822,-1.47,10,12,55,10,0
8.949,7700.187822,0.271,10,12,55,10,6
8.949,7700.187822,-1.461,10,12,55,10,1
8.949,7700.187822,-0.796,10,12,55,10,1
8.949,7700.187822,-2.079,10,12,55,10,1
8.949,7700.187822,-0.66,10,12,55,10,1
8.949,7700.187822,-1.05,10,12,55,10,2
8.949,7700.187822,-2.43,10,12,55,10,1
8.949,7700.187822,-0.664,10,12,55,10,6
8.949,7700.187822,0.747,10,12,55,10,7
8.949,7700.187822,-2.604,10,12,55,10,2
8.949,7700.187822,0.497,10,12,55,10,1
8.949,7700.187822,-0.18,10,12,55,10,3
8.949,7700.187822,-0.764,10,12,55,10,1
8.949,7700.187822,-2.198,10,12,55,10,1
8.892,7273.55175,0.025,10,12,55,10,5
8.896,7302.704223,-0.139,10,12,55,10,6
8.896,7302.704223,0.374,10,12,55,10,22
8.349,4225.952677,1.46,10,12,55,10,30
8.343,4200.672876,-2.129,10,12,55,10,3
8.343,4200.672876,-2.674,10,12,55,10,2
8.343,4200.672876,-2.048,10,12,55,10,1
8.343,4200.672876,-0.485,10,12,55,10,5
8.343,4200.672876,-0.317,10,12,55,10,3
8.343,4200.672876,-2.43,10,12,55,10,1
8.343,4200.672876,-1.959,10,12,55,10,2
8.343,4200.672876,-2.207,10,12,55,10,1
8.343,4200.672876,-1.39,10,12,55,10,2
8.343,4200.672876,-3.54,10,12,55,10,1
8.343,4200.672876,-1.693,10,12,55,10,2
8.343,4200.672876,-1.561,10,12,55,10,0
8.343,4200.672876,-2.04,10,12,55,10,1
8.343,4200.672876,-2.526,10,12,55,10,1
8.343,4200.672876,-1.05,10,12,55,10,4
8.343,4200.672876,-0.892,10,12,55,10,5
8.343,4200.672876,0.599,10,12,55,10,21
8.343,4200.672876,-0.562,10,12,55,10,1
8.343,4200.672876,-1.772,10,12,55,10,1
8.343,4200.672876,-2.408,10,12,55,10,1
8.343,4200.672876,-2.659,10,12,55,10,0
8.343,4200.672876,-0.039,10,12,55,10,8
8.343,4200.672876,-1.619,10,12,55,10,2
8.343,4200.672876,-1.061,10,12,55,10,2
8.7,6002.912217,-2.254,10,12,55,10,1
8.7,6002.912217,-3.963,10,12,40,0,0
8.7,6002.912217,-2.04,10,12,40,0,0
8.7,6002.912217,-2.996,10,12,40,0,0
8.7,6002.912217,-2.526,10,12,40,10,1
8.7,6002.912217,-2.207,0,12,40,10,0
8.7,6002.912217,-1.732,10,12,40,10,0
8.588,5366.869196,-2.813,10,12,55,10,1
8.294,3999.801445,-1.661,10,12,55,10,1
8.294,3999.801445,0.201,10,12,55,10,13
8.294,3999.801445,-1.207,10,12,55,10,2
8.294,3999.801445,-2.813,10,12,55,10,1
8.294,3999.801445,-1.139,10,12,55,10,1
8.294,3999.801445,-0.403,10,12,55,10,4
7.9,2697.282328,-0.722,10,12,55,10,7
7.824,2499.884976,-2.577,10,12,55,10,1
7.824,2499.884976,-1.136,10,12,55,10,4
7.824,2499.884976,-1.897,10,12,55,10,2
7.824,2499.884976,0.784,10,12,55,10,19
7.824,2499.884976,-2.189,10,12,55,10,2
7.824,2499.884976,0.465,10,12,55,10,12
7.824,2499.884976,-0.952,10,12,55,10,3
7.824,2499.884976,-0.695,10,12,55,10,3
7.824,2499.884976,-1.79,10,12,55,10,0
7.824,2499.884976,0.063,10,12,55,10,6
7.824,2499.884976,-1.03,10,12,55,10,3
8.101,3297.764191,-0.425,10,12,55,10,1
8.132,3401.595958,-2.375,10,12,55,10,3
8.132,3401.595958,-2.207,10,12,55,10,0
8.132,3401.595958,-1.924,10,12,55,10,0
8.132,3401.595958,-3.863,10,12,55,10,2
8.132,3401.595958,-2.513,10,12,45,10,1
7.946,2824.255305,-1,10,12,45,10,2
7.937,2798.951047,-0.209,10,12,55,10,2
7.937,2798.951047,-0.849,10,12,55,10,8
7.937,2798.951047,-1.168,10,12,55,10,3
7.937,2798.951047,-1.784,10,12,55,10,1
7.937,2798.951047,-0.892,10,12,55,10,1
7.937,2798.951047,-0.911,10,12,55,10,2
7.937,2798.951047,-0.073,10,12,55,10,3
7.937,2798.951047,-0.783,10,12,55,10,6
7.937,2798.951047,-1.152,10,12,55,10,1
7.937,2798.951047,-1.537,10,12,55,10,4
7.937,2798.951047,-0.4,10,12,55,10,3
7.937,2798.951047,-1.58,10,12,55,10,1
7.937,2798.951047,-1.864,10,12,55,10,6
7.937,2798.951047,-1.47,10,12,55,10,1
7.937,2798.951047,-3.474,10,12,55,10,1
8.189,3601.119326,-1.65,10,12,55,10,1
8.189,3601.119326,-2.442,10,12,55,10,1
8.189,3601.119326,-2.01,10,12,55,10,2
8.189,3601.119326,-1.661,10,12,55,10,2
8.189,3601.119326,-1.181,10,12,55,10,4
8.189,3601.119326,-2.025,10,12,55,10,3
8.189,3601.119326,-1.897,10,12,55,10,1
8.189,3601.119326,-2.442,10,12,55,10,1
8.189,3601.119326,-2.538,10,12,55,10,1
8.189,3601.119326,-2.674,10,12,55,10,3
8.189,3601.119326,-0.749,10,12,55,10,2
8.189,3601.119326,0.014,10,12,55,10,1
8.189,3601.119326,-0.709,10,12,55,10,6
8.189,3601.119326,0.173,10,12,55,10,11
